mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	tempo_visible
33	31	493/4	493/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	586				
33	31	247/2	247/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	587				
33	31	495/4	495/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	588				
33	31	124	124	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	589				
33	31	497/4	497/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	590				
33	31	249/2	249/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	591				
33	31	499/4	499/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	592				
33	31	121	121	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	593				
33	31	122	122	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	594				
33	31	489/4	489/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	595				
33	31	245/2	245/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	596				
33	31	491/4	491/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	597				
33	31	123	123	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	598				
33	31	124	124	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	599				
34	32	125	125	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	600				
34	32	501/4	501/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	601				
34	32	251/2	251/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	602				
34	32	503/4	503/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	603				
34	32	126	126	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	604				
34	32	505/4	505/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	605				
34	32	253/2	253/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	606				
34	32	507/4	507/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	607				
34	32	127	127	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	608				
34	32	255/2	255/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	609				
34	32	511/4	511/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	610				
34	32	128	128	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	611				
34	32	257/2	257/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	612				
34	32	125	125	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	613				
34	32	126	126	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	614				
34	32	127	127	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	615				
34	32	257/2	257/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	616				
35	33	129	129	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	617				
35	33	517/4	517/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	618				
35	33	259/2	259/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	619				
35	33	519/4	519/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	620				
35	33	130	130	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	621				
35	33	521/4	521/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	622				
35	33	261/2	261/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	623				
35	33	523/4	523/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	624				
35	33	131	131	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	625				
35	33	265/2	265/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	626				
35	33	129	129	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	627				
35	33	259/2	259/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	628				
35	33	130	130	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	629				
35	33	261/2	261/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	630				
35	33	131	131	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	631				
35	33	263/2	263/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	632				
35	33	132	132	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	633				
35	33	265/2	265/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	634				
36	34	133	133	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	635				
36	34	267/2	267/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	636				
36	34	535/4	535/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	637				
36	34	134	134	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	638				
36	34	269/2	269/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	639				
36	34	135	135	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	640				
36	34	271/2	271/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	641				
36	34	273/2	273/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	642				
36	34	133	133	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	643				
36	34	267/2	267/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	644				
36	34	134	134	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	645				
36	34	269/2	269/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	646				
36	34	135	135	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	647				
36	34	271/2	271/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	648				
36	34	136	136	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	649				
36	34	273/2	273/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	650				
37	35	137	137	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	651				
37	35	549/4	549/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	652				
37	35	275/2	275/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	653				
37	35	551/4	551/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	654				
37	35	138	138	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	655				
37	35	553/4	553/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	656				
37	35	277/2	277/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	657				
37	35	555/4	555/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	658				
37	35	139	139	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	659				
37	35	557/4	557/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	660				
37	35	279/2	279/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	661				
37	35	559/4	559/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	662				
37	35	140	140	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	663				
37	35	561/4	561/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	664				
37	35	281/2	281/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	665				
37	35	563/4	563/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	666				
37	35	137	137	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	667				
37	35	138	138	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	668				
37	35	139	139	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	669				
38	36	141	141	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	670				
38	36	565/4	565/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	671				
38	36	283/2	283/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	672				
38	36	567/4	567/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	673				
38	36	142	142	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	674				
38	36	569/4	569/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	675				
38	36	285/2	285/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	676				
38	36	571/4	571/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	677				
38	36	143	143	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	678				
38	36	573/4	573/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	679				
38	36	287/2	287/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	680				
38	36	575/4	575/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	681				
38	36	144	144	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	682				
38	36	577/4	577/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	683				
38	36	289/2	289/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	684				
38	36	579/4	579/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	685				
38	36	141	141	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	686				
38	36	142	142	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	687				
38	36	143	143	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	688				
39	37	145	145	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	689				
39	37	581/4	581/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	690				
39	37	291/2	291/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	691				
39	37	583/4	583/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	692				
39	37	146	146	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	693				
39	37	585/4	585/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	694				
39	37	293/2	293/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	695				
39	37	587/4	587/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	696				
39	37	147	147	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	697				
39	37	295/2	295/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	698				
39	37	591/4	591/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	699				
39	37	148	148	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	700				
39	37	297/2	297/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	701				
39	37	595/4	595/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	702				
39	37	145	145	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	703				
39	37	146	146	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	704				
39	37	147	147	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	705				
39	37	297/2	297/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	706				
40	38	149	149	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	707				
40	38	597/4	597/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	708				
40	38	299/2	299/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	709				
40	38	599/4	599/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	710				
40	38	150	150	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	711				
40	38	601/4	601/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	712				
40	38	301/2	301/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	713				
40	38	603/4	603/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	714				
40	38	151	151	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	715				
40	38	605/4	605/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	716				
40	38	303/2	303/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	717				
40	38	607/4	607/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	718				
40	38	152	152	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	719				
40	38	609/4	609/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	720				
40	38	305/2	305/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	721				
40	38	611/4	611/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	722				
40	38	149	149	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	723				
40	38	150	150	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	724				
40	38	151	151	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	725				
40	38	152	152	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	726				
41	39	153	153	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	727				
41	39	307/2	307/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	728				
41	39	615/4	615/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	729				
41	39	154	154	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	730				
41	39	617/4	617/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	731				
41	39	309/2	309/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	732				
41	39	619/4	619/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	733				
41	39	155	155	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	734				
41	39	311/2	311/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	735				
41	39	623/4	623/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	736				
41	39	156	156	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	737				
41	39	313/2	313/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	738				
41	39	153	153	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	739				
41	39	309/2	309/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	740				
41	39	155	155	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	741				
41	39	311/2	311/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	742				
41	39	156	156	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	743				
41	39	313/2	313/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	744				
42	40	157	157	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	745				
42	40	629/4	629/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	746				
42	40	315/2	315/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	747				
42	40	631/4	631/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	748				
42	40	158	158	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	749				
42	40	633/4	633/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	750				
42	40	317/2	317/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	751				
42	40	635/4	635/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	752				
42	40	159	159	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	753	articAccentBelow			
42	40	157	157	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	754				
42	40	315/2	315/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	755				
42	40	158	158	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	756				
42	40	317/2	317/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	757				
42	40	159	159	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	758				
42	40	319/2	319/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	759				
