mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text
84	83	331/2	335/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	885		
84	83	663/4	671/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	886		
84	83	164	166	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	887		
84	83	329/2	333/2	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	888		
84	83	165	167	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	889		
84	83	331/2	335/2	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	890		
85	84	166	168	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	891		
85	84	665/4	673/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	892		
85	84	333/2	337/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	893		
85	84	667/4	675/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	894		
85	84	167	169	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	895		
85	84	669/4	677/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	896		
85	84	335/2	339/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	897		
85	84	671/4	679/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	898		
85	84	166	168	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	899		
85	84	333/2	337/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	900		
85	84	167	169	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	901		
85	84	335/2	339/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	902		
86	85	168	170	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	903		
86	85	673/4	681/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	904		
86	85	337/2	341/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	905		
86	85	675/4	683/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	906		
86	85	169	171	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	907		
86	85	677/4	685/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	908		
86	85	339/2	343/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	909		
86	85	679/4	687/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	910		
86	85	168	170	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	911		
86	85	337/2	341/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	912		
86	85	169	171	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	913		
86	85	339/2	343/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	914		
87	86	170	172	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	915		
87	86	681/4	689/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	916		
87	86	341/2	345/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	917		
87	86	683/4	691/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	918		
87	86	171	173	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	919		
87	86	685/4	693/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	920		
87	86	343/2	347/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	921		
87	86	687/4	695/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	922		
87	86	341/2	345/2	1.0		1/8	1/8	Chord	2/4	1	2	1/4		1/4	1	923		
87	86	343/2	347/2	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	924		
87	86	170	172	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	925		
88	87	172	174	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	926		
88	87	689/4	697/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	927		
88	87	345/2	349/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	928		
88	87	691/4	699/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	929		
88	87	173	175	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	930		
88	87	693/4	701/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	931		
88	87	347/2	351/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	932		
88	87	695/4	703/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	933		
88	87	172	174	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	934		
88	87	345/2	349/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	935		
88	87	173	175	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	936		
88	87	347/2	351/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	937		
89	88	174	176	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	938		
89	88	697/4	705/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	939		
89	88	349/2	353/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	940		
89	88	699/4	707/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	941		
89	88	175	177	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	942		
89	88	701/4	709/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	943		
89	88	351/2	355/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	944		
89	88	703/4	711/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	945		
89	88	174	176	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	946		
89	88	349/2	353/2	1.0		1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	947		
89	88	351/2	355/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	948		
90	89	176	178	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	949		
90	89	705/4	713/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	950		
90	89	353/2	357/2	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	951		
90	89	707/4	715/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	952		
90	89	177	179	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	953		
90	89	709/4	717/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	954		
90	89	355/2	359/2	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	955		
90	89	711/4	719/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	956		
90	89	176	178	0.5		0	0	Chord	2/4	2	2	1/8		1/8	1	957		
90	89	353/2	357/2	0.5		1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	958		
90	89	177	179	0.5		1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	959		
90	89	355/2	359/2	0.5		3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	960		
91	90	178	180	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	961		
91	90	713/4	721/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	962		
91	90	357/2	361/2	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	963		
91	90	715/4	723/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	964		
91	90	179	181	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	965		
91	90	717/4	725/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	966		
91	90	359/2	363/2	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	967		
91	90	719/4	727/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	968		
91	90	178	180	1.0		0	0	Chord	2/4	2	2	1/4		1/4	1	969		
92	91	180	182	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	970		
92	91	721/4	729/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	971		
92	91	361/2	365/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	972		
92	91	723/4	731/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	973		
92	91	181	183	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	974		
92	91	725/4	733/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	975		
92	91	363/2	367/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	976		
92	91	727/4	735/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	977		
92	91	180	182	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	978		
93	92		184	1.0	1	0	0	Chord	2/4	1	1	1/4		1/4	1	979		
93	92		741/4	0.25	1	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	980		
93	92		371/2	0.25	1	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	981		
93	92		743/4	0.25	1	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	982		
93	92		184	1.0	1	0	0	Chord	2/4	2	1	1/4		1/4	1	983		
94	92	182	186	1.0	2	0	0	Chord	2/4	1	1	1/4		1/4	1	984		
94	92	182	186	1.0	2	0	0	Chord	2/4	2	1	1/4		1/4	1	985		
