mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	slur
145	145	216	216	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	900			
145	145	433/2	433/2	0.0	1/8	1/8	StaffText	3/8	1	1	0					Mutandi i deti	
145	145	433/2	433/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	901			
145	145	867/4	867/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	902			
145	145	217	217	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	903			
145	145	869/4	869/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	904			
145	145	216	216	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	905			
145	145	433/2	433/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	906			
145	145	217	217	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	907			
146	146	435/2	435/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	908			
146	146	871/4	871/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	909			
146	146	218	218	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	910			
146	146	873/4	873/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	911			
146	146	437/2	437/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	912			
146	146	875/4	875/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	913			
146	146	435/2	435/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	914			
146	146	218	218	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	915			
146	146	437/2	437/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	916			
147	147	219	219	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	917			
147	147	877/4	877/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	918			
147	147	439/2	439/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	919			
147	147	879/4	879/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	920			
147	147	220	220	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	921			
147	147	881/4	881/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	922			
147	147	219	219	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	923			
147	147	439/2	439/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	924			
147	147	220	220	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	925			
148	148	441/2	441/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	926			
148	148	883/4	883/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	927			
148	148	221	221	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	928			
148	148	885/4	885/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	929			
148	148	443/2	443/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	930			
148	148	887/4	887/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	931			
148	148	441/2	441/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	932			
148	148	221	221	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	933			
148	148	443/2	443/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	934			
149	149	222	222	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	935			
149	149	889/4	889/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	936			
149	149	445/2	445/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	937			
149	149	891/4	891/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	938			
149	149	223	223	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	939			
149	149	893/4	893/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	940			
149	149	222	222	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	941			
149	149	445/2	445/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	942			
149	149	223	223	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	943			
150	150	447/2	447/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	944			
150	150	895/4	895/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	945			
150	150	224	224	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	946			
150	150	897/4	897/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	947			
150	150	449/2	449/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	948			
150	150	899/4	899/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	949			
150	150	447/2	447/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	950			
150	150	224	224	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	951			
150	150	449/2	449/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	952			
151	151	225	225	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	953			
151	151	901/4	901/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	954			
151	151	451/2	451/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	955			
151	151	903/4	903/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	956			
151	151	226	226	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	957			
151	151	905/4	905/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	958			
151	151	225	225	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	959			
151	151	451/2	451/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	960			
151	151	226	226	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	961			
152	152	453/2	453/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	962			
152	152	907/4	907/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	963			
152	152	227	227	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	964			
152	152	909/4	909/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	965			
152	152	455/2	455/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	966			
152	152	911/4	911/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	967			
152	152	453/2	453/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	968			
152	152	227	227	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	969			
152	152	455/2	455/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	970			
153	153	228	228	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	971			
153	153	913/4	913/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	972			
153	153	457/2	457/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	973			
153	153	915/4	915/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	974			
153	153	229	229	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	975			
153	153	917/4	917/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	976			
153	153	228	228	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	977			
153	153	457/2	457/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	978			
153	153	229	229	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	979			
154	154	459/2	459/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	980			
154	154	919/4	919/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	981			
154	154	230	230	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	982			
154	154	921/4	921/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	983			
154	154	461/2	461/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	984			
154	154	923/4	923/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	985			
154	154	459/2	459/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	986			
154	154	230	230	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	987			
154	154	461/2	461/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	988			
155	155	231	231	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	989			
155	155	925/4	925/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	990			
155	155	463/2	463/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	991			
155	155	927/4	927/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	992			
155	155	232	232	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	993			
155	155	929/4	929/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	994			
155	155	231	231	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	995			
155	155	232	232	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	996			
156	156	465/2	465/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	997			
156	156	931/4	931/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	998			
156	156	233	233	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	999			
156	156	933/4	933/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1000			
156	156	467/2	467/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1001			
156	156	935/4	935/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1002			
156	156	465/2	465/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1003			
156	156	233	233	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1004			
156	156	467/2	467/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1005			
157	157	234	234	1.0	0	0	Chord	3/8	1	1	1/4	1/4	1	1006			
157	157	235	235	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1007			
157	157	234	234	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1008			
157	157	469/2	469/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1009			
157	157	235	235	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1010			
158	158	471/2	471/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1011			
158	158	236	236	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1012			
158	158	473/2	473/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1013			
158	158	471/2	471/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1014			
158	158	236	236	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1015			
158	158	473/2	473/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1016			
159	159	237	237	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1017			
159	159	475/2	475/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1018			
159	159	238	238	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1019			
159	159	237	237	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1020			
159	159	475/2	475/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1021			
159	159	238	238	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1022			
160	160	477/2	477/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1023			
160	160	239	239	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1024			
160	160	479/2	479/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1025			
160	160	477/2	477/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1026			
160	160	239	239	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1027			
160	160	479/2	479/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1028			
161	161	240	240	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1029			
161	161	481/2	481/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1030			
161	161	241	241	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1031			
161	161	240	240	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1032			
161	161	481/2	481/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1033			
161	161	241	241	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1034			
162	162	483/2	483/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1035			
162	162	242	242	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1036			
162	162	485/2	485/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1037			
162	162	483/2	483/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1038			
162	162	242	242	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1039			
162	162	485/2	485/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1040			
163	163	243	243	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1041			
163	163	487/2	487/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1042			
163	163	244	244	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1043			
163	163	243	243	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1044			
163	163	487/2	487/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1045			
163	163	244	244	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1046			
164	164	489/2	489/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1047			
164	164	245	245	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1048			
164	164	491/2	491/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1049			
164	164	489/2	489/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1050			
164	164	245	245	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1051			
164	164	491/2	491/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1052			
165	165	247	247	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1053			
165	165	246	246	0.25	0	0	Chord	3/8	1	2	1/16	1/16	1	1054			
165	165	985/4	985/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16	1/16	1	1055			
165	165	493/2	493/2	0.25	1/8	1/8	Chord	3/8	1	2	1/16	1/16	1	1056			
165	165	987/4	987/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16	1/16	1	1057			
165	165	247	247	0.25	1/4	1/4	Chord	3/8	1	2	1/16	1/16	1	1058			
165	165	989/4	989/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16	1/16	1	1059			
165	165	246	246	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	1060			
166	166	497/2	497/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1061			
166	166	495/2	495/2	0.25	0	0	Chord	3/8	1	2	1/16	1/16	1	1062			
166	166	991/4	991/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16	1/16	1	1063			
166	166	248	248	0.25	1/8	1/8	Chord	3/8	1	2	1/16	1/16	1	1064			
166	166	993/4	993/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16	1/16	1	1065			
166	166	497/2	497/2	0.25	1/4	1/4	Chord	3/8	1	2	1/16	1/16	1	1066			
166	166	995/4	995/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16	1/16	1	1067			
166	166	495/2	495/2	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	1068			
167	167	250	250	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1069			
167	167	249	249	0.25	0	0	Chord	3/8	1	2	1/16	1/16	1	1070			
167	167	997/4	997/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16	1/16	1	1071			
167	167	499/2	499/2	0.25	1/8	1/8	Chord	3/8	1	2	1/16	1/16	1	1072			
167	167	999/4	999/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16	1/16	1	1073			
167	167	250	250	0.25	1/4	1/4	Chord	3/8	1	2	1/16	1/16	1	1074			
167	167	1001/4	1001/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16	1/16	1	1075			
167	167	249	249	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	1076			
168	168	503/2	503/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1077			
168	168	501/2	501/2	0.25	0	0	Chord	3/8	1	2	1/16	1/16	1	1078			
168	168	1003/4	1003/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16	1/16	1	1079			
168	168	251	251	0.25	1/8	1/8	Chord	3/8	1	2	1/16	1/16	1	1080			
168	168	1005/4	1005/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16	1/16	1	1081			
168	168	503/2	503/2	0.25	1/4	1/4	Chord	3/8	1	2	1/16	1/16	1	1082			
168	168	1007/4	1007/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16	1/16	1	1083			
168	168	501/2	501/2	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	1084			
169	169	253	253	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1085			
169	169	252	252	0.25	0	0	Chord	3/8	1	2	1/16	1/16	1	1086			
169	169	1009/4	1009/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16	1/16	1	1087			
169	169	505/2	505/2	0.25	1/8	1/8	Chord	3/8	1	2	1/16	1/16	1	1088			
169	169	1011/4	1011/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16	1/16	1	1089			
169	169	253	253	0.25	1/4	1/4	Chord	3/8	1	2	1/16	1/16	1	1090			
169	169	1013/4	1013/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16	1/16	1	1091			
169	169	252	252	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	1092			
170	170	509/2	509/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1093			
170	170	507/2	507/2	0.25	0	0	Chord	3/8	1	2	1/16	1/16	1	1094			
170	170	1015/4	1015/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16	1/16	1	1095			
170	170	254	254	0.25	1/8	1/8	Chord	3/8	1	2	1/16	1/16	1	1096			
170	170	1017/4	1017/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16	1/16	1	1097			
170	170	509/2	509/2	0.25	1/4	1/4	Chord	3/8	1	2	1/16	1/16	1	1098			
170	170	1019/4	1019/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16	1/16	1	1099			
170	170	507/2	507/2	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	1100			
171	171	255	255	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1101			
171	171	1021/4	1021/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1102			
171	171	511/2	511/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1103			
171	171	1023/4	1023/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1104			
171	171	256	256	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1105			
171	171	1025/4	1025/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1106			
171	171	255	255	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1107			
171	171	511/2	511/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1108			
171	171	256	256	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1109			
172	172	513/2	513/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1110			
172	172	1027/4	1027/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1111			
172	172	257	257	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1112			
172	172	1029/4	1029/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1113			
172	172	515/2	515/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1114			
172	172	1031/4	1031/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1115			
172	172	513/2	513/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1116			
172	172	257	257	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1117			
172	172	515/2	515/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1118			
173	173	259	259	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1119			
173	173	258	258	0.25	0	0	Chord	3/8	1	2	1/16	1/16	1	1120			
173	173	1033/4	1033/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16	1/16	1	1121			
173	173	517/2	517/2	0.25	1/8	1/8	Chord	3/8	1	2	1/16	1/16	1	1122			
173	173	1035/4	1035/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16	1/16	1	1123			
173	173	259	259	0.25	1/4	1/4	Chord	3/8	1	2	1/16	1/16	1	1124			
173	173	1037/4	1037/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16	1/16	1	1125			
173	173	258	258	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	1126			
174	174	521/2	521/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1127			
174	174	519/2	519/2	0.25	0	0	Chord	3/8	1	2	1/16	1/16	1	1128			
174	174	1039/4	1039/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16	1/16	1	1129			
174	174	260	260	0.25	1/8	1/8	Chord	3/8	1	2	1/16	1/16	1	1130			
174	174	1041/4	1041/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16	1/16	1	1131			
174	174	521/2	521/2	0.25	1/4	1/4	Chord	3/8	1	2	1/16	1/16	1	1132			
174	174	1043/4	1043/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16	1/16	1	1133			
174	174	519/2	519/2	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	1134			
175	175	262	262	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1135			
175	175	261	261	0.25	0	0	Chord	3/8	1	2	1/16	1/16	1	1136			
175	175	1045/4	1045/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16	1/16	1	1137			
175	175	523/2	523/2	0.25	1/8	1/8	Chord	3/8	1	2	1/16	1/16	1	1138			
175	175	1047/4	1047/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16	1/16	1	1139			
175	175	262	262	0.25	1/4	1/4	Chord	3/8	1	2	1/16	1/16	1	1140			
175	175	1049/4	1049/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16	1/16	1	1141			
175	175	261	261	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	1142			
176	176	527/2	527/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1143			
176	176	525/2	525/2	0.25	0	0	Chord	3/8	1	2	1/16	1/16	1	1144			
176	176	1051/4	1051/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16	1/16	1	1145			
176	176	263	263	0.25	1/8	1/8	Chord	3/8	1	2	1/16	1/16	1	1146			
176	176	1053/4	1053/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16	1/16	1	1147			
176	176	527/2	527/2	0.25	1/4	1/4	Chord	3/8	1	2	1/16	1/16	1	1148			
176	176	1055/4	1055/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16	1/16	1	1149			
176	176	525/2	525/2	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	1150			
177	177	265	265	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1151			
177	177	264	264	0.25	0	0	Chord	3/8	1	2	1/16	1/16	1	1152			
177	177	1057/4	1057/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16	1/16	1	1153			
177	177	529/2	529/2	0.25	1/8	1/8	Chord	3/8	1	2	1/16	1/16	1	1154			
177	177	1059/4	1059/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16	1/16	1	1155			
177	177	265	265	0.25	1/4	1/4	Chord	3/8	1	2	1/16	1/16	1	1156			
177	177	1061/4	1061/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16	1/16	1	1157			
177	177	264	264	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	1158			
178	178	533/2	533/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1159			
178	178	531/2	531/2	0.25	0	0	Chord	3/8	1	2	1/16	1/16	1	1160			
178	178	1063/4	1063/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16	1/16	1	1161			
178	178	266	266	0.25	1/8	1/8	Chord	3/8	1	2	1/16	1/16	1	1162			
178	178	1065/4	1065/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16	1/16	1	1163			
178	178	533/2	533/2	0.25	1/4	1/4	Chord	3/8	1	2	1/16	1/16	1	1164			
178	178	1067/4	1067/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16	1/16	1	1165			
178	178	531/2	531/2	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	1166			
179	179	267	267	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1167			
179	179	1069/4	1069/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1168			
179	179	535/2	535/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1169			
179	179	1071/4	1071/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1170			
179	179	268	268	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1171			
179	179	1073/4	1073/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1172			
179	179	267	267	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1173			
179	179	535/2	535/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1174			
179	179	268	268	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1175			
180	180	537/2	537/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1176			
180	180	1075/4	1075/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1177			
180	180	269	269	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1178			
180	180	1077/4	1077/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1179			
180	180	539/2	539/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1180			
180	180	1079/4	1079/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1181			
180	180	537/2	537/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1182			
180	180	269	269	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1183			
180	180	539/2	539/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1184			
181	181	270	270	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1185			
181	181	541/2	541/2	1.0	1/8	1/8	Chord	3/8	1	1	1/4	1/4	1	1186			
181	181	270	270	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1187			
181	181	541/2	541/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1188			
181	181	271	271	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1189			
182	182	543/2	543/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1190			
182	182	272	272	1.0	1/8	1/8	Chord	3/8	1	1	1/4	1/4	1	1191			
