mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text
45	45	539/4	539/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	604		
45	45	132	132	1.0		0	0	Chord	3/4	1	2	1/4		1/4	1	605		
45	45	133	133	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	606		
45	45	134	134	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	607		
45	45	132	132	0.0		0	0	Chord	3/4	2	1	0	grace16	1/16	1	608		
45	45	132	132	0.0		0	0	Chord	3/4	2	1	0	grace16	1/16	1	609		
45	45	132	132	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	610		
45	45	133	133	1.0		1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	611		
45	45	134	134	1.0		1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	612		
46	46	135	135	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	613		
46	46	543/4	543/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	614		
46	46	136	136	0.75		1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	615		
46	46	547/4	547/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	616		
46	46	137	137	0.75		1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	617		
46	46	551/4	551/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	618		
46	46	135	135	1.0		0	0	Chord	3/4	1	2	1/4		1/4	1	619		
46	46	136	136	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	620		
46	46	137	137	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	621		
46	46	135	135	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	622		
46	46	136	136	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	623		
46	46	137	137	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	624		
46	46	135	135	0.0		0	0	Chord	3/4	2	2	0	grace16	1/16	1	625		
46	46	135	135	0.0		0	0	Chord	3/4	2	2	0	grace16	1/16	1	626		
46	46	135	135	3.0		0	0	Chord	3/4	2	2	3/4		1/2	3/2	627		
47	47		138	0.75	1	0	0	Chord	3/4	1	1	3/16		1/8	3/2	628		
47	47		555/4	0.25	1	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	629		
47	47		139	0.75	1	1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	630		
47	47		559/4	0.25	1	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	631		
47	47		140	0.75	1	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	632		
47	47		563/4	0.25	1	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	633		
47	47		138	1.0	1	0	0	Chord	3/4	1	2	1/4		1/4	1	634		
47	47		139	1.0	1	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	635		
47	47		138	1.0	1	0	0	Chord	3/4	2	1	1/4		1/4	1	636		
47	47		139	0.75	1	1/4	1/4	Chord	3/4	2	1	3/16		1/8	3/2	637		
47	47		559/4	0.25	1	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	638		
47	47		140	0.75	1	1/2	1/2	Chord	3/4	2	1	3/16		1/8	3/2	639		
47	47		563/4	0.25	1	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	640		
47	47		138	0.0	1	0	0	Chord	3/4	2	2	0	grace16	1/16	1	641		
47	47		138	0.0	1	0	0	Chord	3/4	2	2	0	grace16	1/16	1	642		
47	47		138	1.0	1	0	0	Chord	3/4	2	2	1/4		1/4	1	643		
47	47		139	1.0	1	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	644		
48	47	138	141	0.75	2	0	0	Chord	3/4	1	1	3/16		1/8	3/2	645		
48	47	555/4	567/4	0.25	2	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	646		
48	47	139	142	2.0	2	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	647		
48	47	138	141	1.0	2	0	0	Chord	3/4	1	2	1/4		1/4	1	648		
48	47	139	142	2.0	2	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	649		
48	47	138	141	0.0	2	0	0	Chord	3/4	2	1	0	appoggiatura	1/16	1	650		
48	47	138	141	0.0	2	0	0	Chord	3/4	2	1	0	appoggiatura	1/16	1	651		
48	47	138	141	1.0	2	0	0	Chord	3/4	2	1	1/4		1/4	1	652		
48	47	138	141	3.0	2	0	0	Chord	3/4	2	2	3/4		1/2	3/2	653		
