mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	slur
62	62	551/6	551/6	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24	1/16	2/3	542			
62	62	92	92	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	543			
62	62	185/2	185/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	544			
62	62	183/2	183/2	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	545			
62	62	92	92	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	546			
62	62	185/2	185/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	547			
63	63	93	93	0.16666666666666666	0	0	Chord	3/8	1	1	1/24	1/16	2/3	548			
63	63	559/6	559/6	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24	1/16	2/3	549			
63	63	280/3	280/3	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24	1/16	2/3	550			
63	63	187/2	187/2	0.75	1/8	1/8	Chord	3/8	1	1	3/16	1/8	3/2	551			
63	63	377/4	377/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32	1/32	1	552			
63	63	755/8	755/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32	1/32	1	553			
63	63	93	93	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	554			
63	63	187/2	187/2	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	555			
63	63	94	94	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	556			
64	64	189/2	189/2	0.16666666666666666	0	0	Chord	3/8	1	1	1/24	1/16	2/3	557			
64	64	284/3	284/3	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24	1/16	2/3	558			
64	64	569/6	569/6	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24	1/16	2/3	559			
64	64	95	95	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	560			
64	64	191/2	191/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	561			
64	64	189/2	189/2	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	562			
64	64	95	95	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	563			
64	64	191/2	191/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	564			
65	65	96	96	0.16666666666666666	0	0	Chord	3/8	1	1	1/24	1/16	2/3	565			
65	65	577/6	577/6	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24	1/16	2/3	566			
65	65	289/3	289/3	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24	1/16	2/3	567			
65	65	193/2	193/2	0.75	1/8	1/8	Chord	3/8	1	1	3/16	1/8	3/2	568	ornamentTrill		
65	65	389/4	389/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32	1/32	1	569			
65	65	779/8	779/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32	1/32	1	570			
65	65	96	96	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	571			
65	65	193/2	193/2	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	572			
65	65	97	97	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	573			
66	66	195/2	195/2	0.16666666666666666	0	0	Chord	3/8	1	1	1/24	1/16	2/3	574			
66	66	293/3	293/3	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24	1/16	2/3	575			
66	66	587/6	587/6	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24	1/16	2/3	576			
66	66	98	98	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24	1/16	2/3	577			
66	66	589/6	589/6	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24	1/16	2/3	578			
66	66	295/3	295/3	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24	1/16	2/3	579			
66	66	197/2	197/2	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24	1/16	2/3	580			
66	66	296/3	296/3	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24	1/16	2/3	581			
66	66	593/6	593/6	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24	1/16	2/3	582			
66	66	195/2	195/2	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	583			
66	66	98	98	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	584			
66	66	197/2	197/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	585			
67	67	99	99	0.16666666666666666	0	0	Chord	3/8	1	1	1/24	1/16	2/3	586			
67	67	595/6	595/6	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24	1/16	2/3	587			
67	67	298/3	298/3	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24	1/16	2/3	588			
67	67	199/2	199/2	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24	1/16	2/3	589			
67	67	299/3	299/3	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24	1/16	2/3	590			
67	67	599/6	599/6	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24	1/16	2/3	591			
67	67	100	100	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24	1/16	2/3	592			
67	67	601/6	601/6	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24	1/16	2/3	593			
67	67	301/3	301/3	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24	1/16	2/3	594			
67	67	99	99	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	595			
67	67	199/2	199/2	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	596			
67	67	100	100	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	597			
68	68	201/2	201/2	0.16666666666666666	0	0	Chord	3/8	1	1	1/24	1/16	2/3	598			
68	68	302/3	302/3	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24	1/16	2/3	599			
68	68	605/6	605/6	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24	1/16	2/3	600			
68	68	101	101	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24	1/16	2/3	601			
68	68	607/6	607/6	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24	1/16	2/3	602			
68	68	304/3	304/3	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24	1/16	2/3	603			
68	68	203/2	203/2	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24	1/16	2/3	604			
68	68	305/3	305/3	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24	1/16	2/3	605			
68	68	611/6	611/6	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24	1/16	2/3	606			
68	68	201/2	201/2	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	607			
68	68	101	101	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	608			
68	68	203/2	203/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	609			
69	69	102	102	0.16666666666666666	0	0	Chord	3/8	1	1	1/24	1/16	2/3	610			
69	69	613/6	613/6	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24	1/16	2/3	611			
69	69	307/3	307/3	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24	1/16	2/3	612			
69	69	205/2	205/2	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24	1/16	2/3	613			
69	69	308/3	308/3	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24	1/16	2/3	614			
69	69	617/6	617/6	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24	1/16	2/3	615			
69	69	103	103	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24	1/16	2/3	616			
69	69	619/6	619/6	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24	1/16	2/3	617			
69	69	310/3	310/3	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24	1/16	2/3	618			
69	69	102	102	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	619			
69	69	205/2	205/2	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	620			
69	69	103	103	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	621			
70	70	207/2	207/2	0.16666666666666666	0	0	Chord	3/8	1	1	1/24	1/16	2/3	622			
70	70	311/3	311/3	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24	1/16	2/3	623			
70	70	623/6	623/6	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24	1/16	2/3	624			
70	70	104	104	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24	1/16	2/3	625			
70	70	625/6	625/6	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24	1/16	2/3	626			
70	70	313/3	313/3	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24	1/16	2/3	627			
70	70	209/2	209/2	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24	1/16	2/3	628			
70	70	314/3	314/3	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24	1/16	2/3	629			
70	70	629/6	629/6	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24	1/16	2/3	630			
70	70	207/2	207/2	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	631			
70	70	104	104	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	632			
70	70	209/2	209/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	633			
71	71	105	105	0.16666666666666666	0	0	Chord	3/8	1	1	1/24	1/16	2/3	634			
71	71	631/6	631/6	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24	1/16	2/3	635			
71	71	316/3	316/3	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24	1/16	2/3	636			
71	71	211/2	211/2	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24	1/16	2/3	637			
71	71	317/3	317/3	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24	1/16	2/3	638			
71	71	635/6	635/6	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24	1/16	2/3	639			
71	71	106	106	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24	1/16	2/3	640			
71	71	637/6	637/6	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24	1/16	2/3	641			
71	71	319/3	319/3	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24	1/16	2/3	642			
71	71	105	105	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	643			
71	71	211/2	211/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	644			
71	71	106	106	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	645			
72	72	213/2	213/2	0.16666666666666666	0	0	Chord	3/8	1	1	1/24	1/16	2/3	646			
72	72	320/3	320/3	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24	1/16	2/3	647			
72	72	641/6	641/6	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24	1/16	2/3	648			
72	72	107	107	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24	1/16	2/3	649			
72	72	643/6	643/6	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24	1/16	2/3	650			
72	72	322/3	322/3	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24	1/16	2/3	651			
72	72	215/2	215/2	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24	1/16	2/3	652			
72	72	323/3	323/3	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24	1/16	2/3	653			
72	72	647/6	647/6	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24	1/16	2/3	654			
72	72	213/2	213/2	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	655			
72	72	107	107	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	656			
72	72	215/2	215/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	657			
73	73	108	108	0.16666666666666666	0	0	Chord	3/8	1	1	1/24	1/16	2/3	658			
73	73	649/6	649/6	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24	1/16	2/3	659			
73	73	325/3	325/3	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24	1/16	2/3	660			
73	73	217/2	217/2	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24	1/16	2/3	661			
73	73	326/3	326/3	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24	1/16	2/3	662			
73	73	653/6	653/6	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24	1/16	2/3	663			
73	73	109	109	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24	1/16	2/3	664			
73	73	655/6	655/6	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24	1/16	2/3	665			
73	73	328/3	328/3	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24	1/16	2/3	666			
73	73	108	108	0.5	0	0	Chord	3/8	2	2	1/8	1/8	1	667			
73	73	217/2	217/2	0.5	1/8	1/8	Chord	3/8	2	2	1/8	1/8	1	668			
73	73	109	109	0.5	1/4	1/4	Chord	3/8	2	2	1/8	1/8	1	669			
74	74	219/2	219/2	0.16666666666666666	0	0	Chord	3/8	2	1	1/24	1/16	2/3	670			
74	74	329/3	329/3	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24	1/16	2/3	671			
74	74	659/6	659/6	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24	1/16	2/3	672			
74	74	110	110	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24	1/16	2/3	673			
74	74	661/6	661/6	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24	1/16	2/3	674			
74	74	331/3	331/3	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24	1/16	2/3	675			
74	74	221/2	221/2	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24	1/16	2/3	676			
74	74	332/3	332/3	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24	1/16	2/3	677			
74	74	665/6	665/6	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24	1/16	2/3	678			
74	74	219/2	219/2	0.5	0	0	Chord	3/8	2	2	1/8	1/8	1	679			
74	74	110	110	0.5	1/8	1/8	Chord	3/8	2	2	1/8	1/8	1	680			
75	75	111	111	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	681	ornamentTrill		
