mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	tempo_visible
115	115	687/4	687/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	879				
115	115	172	172	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	880				
115	115	689/4	689/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	881				
115	115	171	171	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	882	ornamentShortTrill			
115	115	343/2	343/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	883				
115	115	172	172	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	884				
116	116	345/2	345/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	885				
116	116	691/4	691/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	886				
116	116	173	173	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	887				
116	116	693/4	693/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	888				
116	116	347/2	347/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	889				
116	116	695/4	695/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	890				
116	116	345/2	345/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	891				
116	116	347/2	347/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	892				
117	117	174	174	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	893				
117	117	697/4	697/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	894				
117	117	349/2	349/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	895				
117	117	699/4	699/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	896				
117	117	175	175	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	897				
117	117	701/4	701/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	898				
117	117	174	174	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	899	ornamentShortTrill			
117	117	349/2	349/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	900				
117	117	175	175	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	901				
118	118	351/2	351/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	902				
118	118	703/4	703/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	903				
118	118	176	176	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	904				
118	118	705/4	705/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	905				
118	118	353/2	353/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	906				
118	118	707/4	707/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	907				
118	118	351/2	351/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	908				
118	118	353/2	353/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	909				
119	119	177	177	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	910				
119	119	709/4	709/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	911				
119	119	355/2	355/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	912				
119	119	711/4	711/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	913				
119	119	178	178	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	914				
119	119	713/4	713/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	915				
119	119	177	177	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	916	ornamentShortTrill			
119	119	355/2	355/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	917				
119	119	178	178	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	918				
120	120	357/2	357/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	919				
120	120	715/4	715/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	920				
120	120	179	179	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	921				
120	120	717/4	717/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	922				
120	120	359/2	359/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	923				
120	120	719/4	719/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	924				
120	120	357/2	357/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	925				
120	120	359/2	359/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	926				
121	121	180	180	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	927				
121	121	721/4	721/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	928				
121	121	361/2	361/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	929				
121	121	723/4	723/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	930				
121	121	181	181	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	931				
121	121	725/4	725/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	932				
121	121	180	180	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	933				
121	121	361/2	361/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	934				
121	121	181	181	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	935				
122	122	363/2	363/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	936				
122	122	727/4	727/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	937				
122	122	182	182	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	938				
122	122	729/4	729/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	939				
122	122	365/2	365/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	940				
122	122	731/4	731/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	941				
122	122	363/2	363/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	942				
122	122	182	182	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	943				
122	122	365/2	365/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	944				
123	123	183	183	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	945				
123	123	367/2	367/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	946				
123	123	184	184	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	947				
123	123	183	183	0.25	0	0	Chord	3/8	1	2	1/16		1/16	1	948				
123	123	733/4	733/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16		1/16	1	949				
123	123	367/2	367/2	0.25	1/8	1/8	Chord	3/8	1	2	1/16		1/16	1	950				
123	123	735/4	735/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16		1/16	1	951				
123	123	184	184	0.25	1/4	1/4	Chord	3/8	1	2	1/16		1/16	1	952				
123	123	737/4	737/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16		1/16	1	953				
123	123	183	183	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	954				
123	123	367/2	367/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	955				
123	123	184	184	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	956				
124	124	369/2	369/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	957				
124	124	739/4	739/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	958				
124	124	185	185	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	959				
124	124	741/4	741/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	960				
124	124	371/2	371/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	961				
124	124	743/4	743/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	962				
124	124	369/2	369/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	963				
124	124	371/2	371/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	964				
125	125	186	186	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	965				
125	125	745/4	745/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	966				
125	125	373/2	373/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	967				
125	125	747/4	747/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	968				
125	125	187	187	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	969				
125	125	749/4	749/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	970				
125	125	186	186	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	971	ornamentShortTrill			
125	125	373/2	373/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	972				
125	125	187	187	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	973				
126	126	375/2	375/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	974				
126	126	751/4	751/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	975				
126	126	188	188	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	976				
126	126	753/4	753/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	977				
126	126	377/2	377/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	978				
126	126	755/4	755/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	979				
126	126	375/2	375/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	980				
126	126	377/2	377/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	981				
127	127	189	189	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	982				
127	127	757/4	757/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	983				
127	127	379/2	379/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	984				
127	127	759/4	759/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	985				
127	127	190	190	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	986				
127	127	761/4	761/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	987				
127	127	189	189	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	988	ornamentShortTrill			
127	127	379/2	379/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	989				
127	127	190	190	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	990				
128	128	381/2	381/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	991				
128	128	763/4	763/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	992				
128	128	191	191	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	993				
128	128	765/4	765/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	994				
128	128	383/2	383/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	995				
128	128	767/4	767/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	996				
128	128	381/2	381/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	997				
128	128	383/2	383/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	998				
129	129	192	192	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	999				
129	129	769/4	769/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1000				
129	129	385/2	385/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1001				
129	129	771/4	771/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1002				
129	129	193	193	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1003				
129	129	773/4	773/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1004				
129	129	192	192	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1005	ornamentShortTrill			
129	129	385/2	385/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1006				
129	129	193	193	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1007				
130	130	387/2	387/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1008				
130	130	775/4	775/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1009				
130	130	194	194	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1010				
130	130	777/4	777/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1011				
130	130	389/2	389/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1012				
130	130	779/4	779/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1013				
130	130	387/2	387/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	1014				
130	130	389/2	389/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1015				
131	131	195	195	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1016				
131	131	781/4	781/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1017				
131	131	391/2	391/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1018				
131	131	783/4	783/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1019				
131	131	196	196	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1020				
131	131	785/4	785/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1021				
131	131	195	195	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1022	ornamentShortTrill			
131	131	391/2	391/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1023				
131	131	196	196	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1024				
132	132	393/2	393/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1025				
132	132	787/4	787/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1026				
132	132	197	197	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1027				
132	132	789/4	789/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1028				
132	132	395/2	395/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1029				
132	132	791/4	791/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1030				
132	132	393/2	393/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1031				
132	132	197	197	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1032				
132	132	395/2	395/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1033				
133	133	198	198	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	1034				
133	133	397/2	397/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	1035				
133	133	199	199	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	1036				
133	133	198	198	0.25	0	0	Chord	3/8	1	2	1/16		1/16	1	1037				
133	133	793/4	793/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16		1/16	1	1038				
133	133	397/2	397/2	0.25	1/8	1/8	Chord	3/8	1	2	1/16		1/16	1	1039				
133	133	795/4	795/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16		1/16	1	1040				
133	133	199	199	0.25	1/4	1/4	Chord	3/8	1	2	1/16		1/16	1	1041				
133	133	797/4	797/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16		1/16	1	1042				
133	133	198	198	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1043				
133	133	397/2	397/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1044				
133	133	199	199	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1045				
134	134	399/2	399/2	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	1046	ornamentShortTrill			
134	134	401/2	401/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	1047				
134	134	399/2	399/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1048				
134	134	200	200	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1049				
134	134	401/2	401/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1050				
135	135	201	201	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1051				
135	135	805/4	805/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	1052				
135	135	1611/8	1611/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	1053				
135	135	403/2	403/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1054				
135	135	807/4	807/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1055				
135	135	202	202	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1056				
135	135	809/4	809/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1057				
135	135	201	201	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1058				
135	135	403/2	403/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1059				
135	135	202	202	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1060				
136	136	405/2	405/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	1061				
136	136	203	203	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	1062				
136	136	407/2	407/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	1063				
136	136	405/2	405/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1064				
136	136	203	203	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1065				
136	136	407/2	407/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1066				
137	137	205	205	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	1067				
137	137	204	204	0.125	0	0	Chord	3/8	1	2	1/32		1/32	1	1068				
137	137	1633/8	1633/8	0.125	1/32	1/32	Chord	3/8	1	2	1/32		1/32	1	1069				
137	137	817/4	817/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16		1/16	1	1070				
137	137	409/2	409/2	0.25	1/8	1/8	Chord	3/8	1	2	1/16		1/16	1	1071				
137	137	819/4	819/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16		1/16	1	1072				
137	137	205	205	0.25	1/4	1/4	Chord	3/8	1	2	1/16		1/16	1	1073				
137	137	821/4	821/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16		1/16	1	1074				
137	137	204	204	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1075				
137	137	409/2	409/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1076				
137	137	205	205	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1077				
138	138	411/2	411/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	1078				
138	138	206	206	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	1079				
138	138	413/2	413/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	1080				
138	138	411/2	411/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1081				
138	138	206	206	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1082				
138	138	413/2	413/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1083				
139	139	207	207	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	1084				
139	139	1657/8	1657/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	1085				
139	139	829/4	829/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1086				
139	139	415/2	415/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1087				
139	139	831/4	831/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1088				
139	139	208	208	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1089				
139	139	833/4	833/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1090				
139	139	207	207	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1091				
139	139	415/2	415/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1092				
139	139	208	208	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1093				
140	140	417/2	417/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	1094				
140	140	209	209	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	1095				
140	140	419/2	419/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	1096				
140	140	417/2	417/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1097				
140	140	209	209	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1098				
140	140	419/2	419/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1099				
141	141	211	211	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	1100				
141	141	210	210	0.125	0	0	Chord	3/8	1	2	1/32		1/32	1	1101				
141	141	1681/8	1681/8	0.125	1/32	1/32	Chord	3/8	1	2	1/32		1/32	1	1102				
141	141	841/4	841/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16		1/16	1	1103				
141	141	421/2	421/2	0.25	1/8	1/8	Chord	3/8	1	2	1/16		1/16	1	1104				
141	141	843/4	843/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16		1/16	1	1105				
141	141	211	211	0.25	1/4	1/4	Chord	3/8	1	2	1/16		1/16	1	1106				
141	141	845/4	845/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16		1/16	1	1107				
141	141	210	210	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1108				
141	141	421/2	421/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1109				
141	141	211	211	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1110				
142	142	423/2	423/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	1111				
142	142	212	212	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	1112				
142	142	425/2	425/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	1113				
142	142	423/2	423/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1114				
142	142	212	212	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1115				
142	142	425/2	425/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1116				
143	143	213	213	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1117				
143	143	853/4	853/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1118				
143	143	427/2	427/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1119				
143	143	855/4	855/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1120				
143	143	214	214	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1121				
143	143	857/4	857/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1122				
143	143	213	213	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1123				
143	143	427/2	427/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1124				
143	143	214	214	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1125				
144	144	429/2	429/2	0.75	0	0	Chord	3/8	1	1	3/16		1/8	3/2	1126				
144	144	861/4	861/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1127				
144	144	431/2	431/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1128				
144	144	863/4	863/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1129				
144	144	429/2	429/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	1130				
144	144	431/2	431/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1131				
145	145	216	216	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1132				
145	145	865/4	865/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1133				
145	145	433/2	433/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1134				
145	145	867/4	867/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1135				
145	145	217	217	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1136				
145	145	869/4	869/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1137				
145	145	216	216	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	1138				
145	145	217	217	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1139				
146	146	435/2	435/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1140				
146	146	871/4	871/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1141				
146	146	218	218	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1142				
146	146	873/4	873/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1143				
146	146	437/2	437/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1144				
146	146	875/4	875/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1145				
146	146	435/2	435/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	1146				
146	146	437/2	437/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1147				
147	147	219	219	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1148				
147	147	877/4	877/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1149				
147	147	439/2	439/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1150				
147	147	879/4	879/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1151				
147	147	220	220	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1152				
147	147	881/4	881/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1153				
147	147	219	219	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	1154				
147	147	220	220	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1155				
148	148	441/2	441/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1156				
148	148	883/4	883/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1157				
148	148	221	221	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1158				
148	148	885/4	885/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1159				
148	148	443/2	443/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1160				
148	148	887/4	887/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1161				
148	148	441/2	441/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	1162				
148	148	443/2	443/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1163				
149	149	222	222	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1164				
149	149	889/4	889/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1165				
149	149	445/2	445/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1166				
149	149	891/4	891/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1167				
149	149	223	223	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1168				
149	149	893/4	893/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1169				
149	149	222	222	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1170				
