mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	slur
61	61	240	240	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	892			
61	61	240	240	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	893			
61	61	481/2	481/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	894			
61	61	241	241	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	895			
61	61	965/4	965/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	896			
61	61	483/2	483/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	897			
61	61	967/4	967/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	898			
61	61	242	242	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	899			
62	62	244	244	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	900			
62	62	489/2	489/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	901			
62	62	245	245	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	902	ornamentTrill		
62	62	983/4	983/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32	1/32	1	903			
62	62	1967/8	1967/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32	1/32	1	904			
62	62	246	246	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	905			
62	62	493/2	493/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	906			
62	62	247	247	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	907			
62	62	989/4	989/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	908			
62	62	495/2	495/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	909			
62	62	991/4	991/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	910			
62	62	244	244	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	911			
62	62	245	245	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	912			
62	62	246	246	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	913			
62	62	495/2	495/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	914			
62	62	246	246	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	915			
62	62	247	247	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	916			
63	63	248	248	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	917			
63	63	995/4	995/4	0.08333333333333333	3/16	3/16	Chord	4/4	1	1	1/48	1/32	2/3	918			
63	63	1493/6	1493/6	0.08333333333333333	5/24	5/24	Chord	4/4	1	1	1/48	1/32	2/3	919			
63	63	2987/12	2987/12	0.08333333333333333	11/48	11/48	Chord	4/4	1	1	1/48	1/32	2/3	920			
63	63	249	249	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	921	ornamentTrill		
63	63	999/4	999/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32	1/32	1	922			
63	63	1999/8	1999/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32	1/32	1	923			
63	63	250	250	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	924			
63	63	501/2	501/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	925			
63	63	251	251	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	926			
63	63	503/2	503/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	927			
63	63	248	248	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	928			
63	63	249	249	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	929			
63	63	250	250	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	930			
63	63	251	251	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	931			
64	64	252	252	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	932			
64	64	505/2	505/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	933			
64	64	253	253	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	934			
64	64	507/2	507/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	935			
64	64	254	254	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	936			
64	64	509/2	509/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	937			
64	64	255	255	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	938			
64	64	511/2	511/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	939			
64	64	252	252	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	940			
64	64	253	253	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	941			
64	64	254	254	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	942			
64	64	255	255	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	943			
65	65	256	256	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	944			
65	65	513/2	513/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	945			
65	65	257	257	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	946			
65	65	515/2	515/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	947			
65	65	258	258	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	948			
65	65	517/2	517/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	949			
65	65	1035/4	1035/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	950			
65	65	259	259	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	951			
65	65	256	256	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	952			
65	65	257	257	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	953			
65	65	258	258	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	954			
65	65	259	259	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	955			
65	65	519/2	519/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	956			
66	66	260	260	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	957			
66	66	1041/4	1041/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	958			
66	66	521/2	521/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	959			
66	66	1043/4	1043/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	960			
66	66	261	261	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	961			
66	66	1045/4	1045/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	962			
66	66	523/2	523/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	963			
66	66	1047/4	1047/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	964			
66	66	262	262	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	965			
66	66	525/2	525/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	966			
66	66	263	263	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	967			
66	66	527/2	527/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	968			
66	66	260	260	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	969			
66	66	261	261	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	970			
66	66	262	262	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	971			
66	66	263	263	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	972			
67	67	264	264	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	973			
67	67	1057/4	1057/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	974			
67	67	529/2	529/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	975			
67	67	265	265	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	976			
67	67	1061/4	1061/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	977			
67	67	531/2	531/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	978			
67	67	266	266	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	979			
67	67	1065/4	1065/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	980			
67	67	533/2	533/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	981			
67	67	267	267	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	982			
67	67	1069/4	1069/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	983			
67	67	535/2	535/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	984			
67	67	264	264	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	985			
67	67	265	265	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	986			
67	67	266	266	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	987			
67	67	267	267	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	988			
68	68	268	268	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	989			
68	68	1073/4	1073/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	990			
68	68	537/2	537/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	991			
68	68	269	269	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	992			
68	68	1077/4	1077/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	993			
68	68	539/2	539/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	994			
68	68	270	270	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	995			
68	68	541/2	541/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	996			
68	68	1083/4	1083/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	997			
68	68	271	271	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	998			
68	68	543/2	543/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	999			
68	68	271	271	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1000			
68	68	268	268	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1001			
68	68	269	269	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1002			
68	68	270	270	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1003			
68	68	271	271	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	1004			
68	68	543/2	543/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1005			
69	69	272	272	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1006			
69	69	273	273	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1007			
69	69	274	274	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1008			
69	69	275	275	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1009			
69	69	272	272	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1010			
69	69	273	273	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1011			
69	69	274	274	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	1012			
69	69	1097/4	1097/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	1013			
69	69	549/2	549/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1014			
69	69	1099/4	1099/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1015			
69	69	275	275	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1016			
69	69	1101/4	1101/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1017			
69	69	551/2	551/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1018			
69	69	1103/4	1103/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1019			
70	70	276	276	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	1020			
70	70	553/2	553/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	1021			
70	70	277	277	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	1022			
70	70	555/2	555/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	1023			
70	70	278	278	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1024			
70	70	279	279	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1025			
70	70	276	276	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	1026			
70	70	278	278	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	1027			
70	70	1113/4	1113/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	1028			
70	70	557/2	557/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1029			
70	70	1115/4	1115/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1030			
70	70	279	279	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1031			
70	70	1117/4	1117/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1032			
70	70	559/2	559/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1033			
70	70	1119/4	1119/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1034			
71	71	280	280	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	1035			
71	71	561/2	561/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	1036			
71	71	281	281	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	1037			
71	71	563/2	563/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	1038			
71	71	282	282	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1039			
71	71	283	283	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1040			
71	71	280	280	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	1041			
71	71	282	282	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	1042			
71	71	1129/4	1129/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	1043			
71	71	565/2	565/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1044			
71	71	1131/4	1131/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1045			
71	71	283	283	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1046			
71	71	1133/4	1133/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1047			
71	71	567/2	567/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1048			
71	71	1135/4	1135/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1049			
72	72	284	284	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	1050			
72	72	569/2	569/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	1051			
72	72	285	285	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	1052			
72	72	571/2	571/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	1053			
72	72	286	286	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1054			
72	72	287	287	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1055			
72	72	284	284	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	1056			
72	72	286	286	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	1057			
72	72	1145/4	1145/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	1058			
72	72	573/2	573/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1059			
72	72	1147/4	1147/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1060			
72	72	287	287	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1061			
72	72	1149/4	1149/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1062			
72	72	575/2	575/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1063			
72	72	1151/4	1151/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1064			
73	73	288	288	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	1065			
73	73	577/2	577/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	1066			
73	73	289	289	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	1067			
73	73	579/2	579/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	1068			
73	73	290	290	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	1069			
73	73	1161/4	1161/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	1070			
73	73	581/2	581/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	1071			
73	73	1163/4	1163/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	1072			
73	73	291	291	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	1073			
73	73	1165/4	1165/4	0.125	13/16	13/16	Chord	4/4	1	1	1/32	1/32	1	1074			
73	73	2331/8	2331/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32	1/32	1	1075			
73	73	583/2	583/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	1076			
73	73	1167/4	1167/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	1077			
73	73	288	288	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	1078			
73	73	290	290	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1079			
73	73	291	291	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	1080			
74	74	292	292	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	1081			
74	74	585/2	585/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4	1/4	1	1082			
74	74	587/2	587/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	1083			
74	74	294	294	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	1084			
74	74	1177/4	1177/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	1085			
74	74	589/2	589/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	1086			
74	74	1179/4	1179/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	1087			
74	74	295	295	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	1088			
74	74	1181/4	1181/4	0.125	13/16	13/16	Chord	4/4	1	1	1/32	1/32	1	1089			
74	74	2363/8	2363/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32	1/32	1	1090			
74	74	591/2	591/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	1091			
74	74	1183/4	1183/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	1092			
74	74	292	292	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1093			
74	74	293	293	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1094			
74	74	294	294	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1095			
74	74	295	295	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	1096			
75	75	296	296	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	1097			
75	75	593/2	593/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4	1/4	1	1098			
75	75	595/2	595/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	1099			
75	75	298	298	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1100			
75	75	296	296	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1101			
75	75	297	297	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1102			
75	75	298	298	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1103			
